type,interval_seconds
all_interactions,0.575
all_interactions,12.5
all_interactions,1.386
all_interactions,2.709
all_interactions,1.386
all_interactions,0.212
all_interactions,1.639
all_interactions,1.32
all_interactions,0.919
all_interactions,1.425
all_interactions,3.221
all_interactions,1.102
all_interactions,3.156
all_interactions,6.394
all_interactions,3.214
all_interactions,1.213
all_interactions,9.22
all_interactions,0.95
all_interactions,0.633
all_interactions,0.85
all_interactions,0.835
all_interactions,0.632
all_interactions,1.101
all_interactions,2.499
all_interactions,0.767
all_interactions,1.334
all_interactions,2.106
all_interactions,0.478
all_interactions,1.149
all_interactions,0.904
all_interactions,2.129
all_interactions,0.616
all_interactions,3.087
all_interactions,1.713
all_interactions,2.631
all_interactions,0.782
all_interactions,0.572
all_interactions,1.215
all_interactions,4.121
all_interactions,2.033
all_interactions,0.596
all_interactions,1.133
all_interactions,0.821
all_interactions,0.603
all_interactions,4.144
all_interactions,0.252
all_interactions,2.482
all_interactions,0.89
all_interactions,3.055
all_interactions,0.509
all_interactions,2.476
all_interactions,0.889
all_interactions,0.68
all_interactions,0.72
all_interactions,3.514
all_interactions,2.249
all_interactions,3.809
all_interactions,0.943
all_interactions,0.65
all_interactions,0.677
all_interactions,0.687
all_interactions,0.958
all_interactions,0.907
all_interactions,3.827
all_interactions,7.609
all_interactions,1.09
all_interactions,2.01
all_interactions,9.083
all_interactions,0.695
all_interactions,0.705
all_interactions,3.688
all_interactions,0.366
all_interactions,2.483
all_interactions,0.874
all_interactions,0.708
all_interactions,0.965
all_interactions,1.133
all_interactions,0.583
all_interactions,1.601
all_interactions,3.451
all_interactions,0.585
all_interactions,1.299
all_interactions,0.565
all_interactions,0.466
all_interactions,0.578
all_interactions,2.173
all_interactions,0.838
all_interactions,0.945
all_interactions,3.367
all_interactions,0.753
all_interactions,3.025
all_interactions,0.717
all_interactions,2.718
all_interactions,10.517
all_interactions,17.624
all_interactions,9.058
all_interactions,1.312
all_interactions,1.721
all_interactions,1.737
all_interactions,1.127
all_interactions,1.216
all_interactions,6.716
all_interactions,1.231
all_interactions,5.847
all_interactions,0.24
all_interactions,1.643
all_interactions,0.111
all_interactions,6.633
all_interactions,3.044
all_interactions,2.368
all_interactions,1.366
all_interactions,0.772
all_interactions,0.954
all_interactions,3.892
all_interactions,1.017
all_interactions,1.049
all_interactions,7.57
all_interactions,1.486
all_interactions,0.567
all_interactions,1.36
all_interactions,1.384
all_interactions,0.655
all_interactions,0.577
all_interactions,5.785
all_interactions,1.49
all_interactions,0.685
all_interactions,2.929
all_interactions,2.051
all_interactions,0.868
all_interactions,0.981
all_interactions,0.908
all_interactions,1.929
all_interactions,0.228
all_interactions,1.397
all_interactions,0.566
all_interactions,1.651
all_interactions,1.773
all_interactions,1.956
all_interactions,1.967
all_interactions,2.138
all_interactions,2.038
all_interactions,2.62
all_interactions,1.977
all_interactions,2.631
all_interactions,1.578
all_interactions,1.437
all_interactions,1.681
all_interactions,11.164
all_interactions,0.852
all_interactions,1.517
all_interactions,0.687
all_interactions,14.182
all_interactions,37.249
all_interactions,1.896
all_interactions,1.193
all_interactions,1.997
all_interactions,15.823
all_interactions,0.971
all_interactions,9.699
all_interactions,4.035
all_interactions,2.532
all_interactions,10.467
all_interactions,8.77
all_interactions,1.624
all_interactions,1.254
all_interactions,1.262
all_interactions,1.942
all_interactions,2.707
all_interactions,3.9
all_interactions,3.502
all_interactions,2.006
all_interactions,1.009
all_interactions,1.183
all_interactions,1.033
all_interactions,1.046
all_interactions,1.608
all_interactions,1.712
all_interactions,1.89
all_interactions,1.101
all_interactions,0.748
all_interactions,1.998
all_interactions,2.066
all_interactions,1.733
all_interactions,8.921
all_interactions,2.564
all_interactions,2.264
all_interactions,5.763
all_interactions,4.194
all_interactions,1.707
all_interactions,9.526
all_interactions,1.953
all_interactions,2.03
all_interactions,0.706
all_interactions,0.385
all_interactions,4.816
all_interactions,1.502
all_interactions,6.38
all_interactions,0.924
all_interactions,9.378
all_interactions,3.098
all_interactions,1.38
all_interactions,0.135
all_interactions,1.589
all_interactions,5.653
all_interactions,1.344
all_interactions,16.89
all_interactions,0.117
all_interactions,1.91
all_interactions,3.14
all_interactions,1.484
all_interactions,1.039
all_interactions,2.442
all_interactions,2.083
all_interactions,3.929
all_interactions,0.631
all_interactions,1.58
all_interactions,0.65
all_interactions,0.907
all_interactions,4.185
all_interactions,1.75
all_interactions,0.322
all_interactions,1.751
all_interactions,4.282
all_interactions,4.188
all_interactions,38.346
all_interactions,13.789
all_interactions,0.166
all_interactions,1.156
all_interactions,0.878
all_interactions,10.635
all_interactions,16.429
all_interactions,0.339
all_interactions,0.595
all_interactions,5.36
all_interactions,34.493
all_interactions,4.612
all_interactions,11.735
all_interactions,1.62
all_interactions,2.845
all_interactions,0.74
all_interactions,0.986
all_interactions,1.104
all_interactions,1.099
all_interactions,0.494
all_interactions,1.735
all_interactions,3.734
all_interactions,1.596
all_interactions,2.756
all_interactions,1.29
all_interactions,1.803
all_interactions,4.236
all_interactions,0.603
all_interactions,22.145
all_interactions,10.457
all_interactions,15.967
all_interactions,1.72
all_interactions,0.859
all_interactions,4.781
all_interactions,13.593
all_interactions,0.477
all_interactions,3.887
all_interactions,7.473
all_interactions,4.628
all_interactions,2.308
all_interactions,0.532
all_interactions,0.901
all_interactions,2.74
all_interactions,14.191
all_interactions,1.7
all_interactions,1.269
all_interactions,2.214
all_interactions,23.374
all_interactions,12.349
all_interactions,0.439
all_interactions,0.521
all_interactions,1.436
all_interactions,15.416
all_interactions,4.683
all_interactions,1.665
all_interactions,5.099
all_interactions,2.171
all_interactions,1.827
all_interactions,11.586
all_interactions,2.682
all_interactions,0.508
all_interactions,2.536
all_interactions,0.916
all_interactions,6.217
all_interactions,0.593
all_interactions,1.575
all_interactions,1.432
all_interactions,2.859
all_interactions,5.114
all_interactions,17.413
all_interactions,4.19
all_interactions,1.28
all_interactions,1.453
all_interactions,7.542
all_interactions,1.155
all_interactions,1.995
all_interactions,4.709
all_interactions,2.189
all_interactions,24.726
all_interactions,9.126
all_interactions,6.255
all_interactions,12.545
all_interactions,5.93
all_interactions,0.179
all_interactions,31.817
all_interactions,1.402
all_interactions,4.934
all_interactions,4.837
all_interactions,8.255
all_interactions,1.635
all_interactions,7.41
all_interactions,1.166
all_interactions,6.788
all_interactions,0.341
all_interactions,3.041
all_interactions,0.34
all_interactions,11.486
all_interactions,0.422
all_interactions,0.167
all_interactions,0.364
all_interactions,1.728
all_interactions,0.969
all_interactions,0.436
all_interactions,4.617
all_interactions,1.001
all_interactions,1.142
all_interactions,0.53
all_interactions,1.798
all_interactions,0.191
all_interactions,1.531
all_interactions,0.113
all_interactions,5.264
all_interactions,0.723
all_interactions,3.783
all_interactions,2.216
all_interactions,6.768
all_interactions,0.758
all_interactions,0.7
all_interactions,0.721
all_interactions,5.603
all_interactions,2.64
all_interactions,6.26
all_interactions,1.504
all_interactions,1.857
all_interactions,0.768
all_interactions,1.052
all_interactions,0.68
all_interactions,3.681
all_interactions,1.704
all_interactions,1.438
all_interactions,5.121
all_interactions,0.659
all_interactions,2.62
all_interactions,1.483
all_interactions,1.059
all_interactions,1.008
all_interactions,2.143
all_interactions,3.515
all_interactions,1.495
all_interactions,1.402
all_interactions,2.86
all_interactions,2.68
all_interactions,0.962
all_interactions,3.959
all_interactions,0.834
all_interactions,5.327
all_interactions,4.412
all_interactions,6.008
all_interactions,7.058
all_interactions,3.654
all_interactions,2.737
all_interactions,14.952
all_interactions,4.538
all_interactions,1.916
all_interactions,1.949
all_interactions,0.733
all_interactions,3.318
all_interactions,1.194
all_interactions,0.665
all_interactions,1.485
all_interactions,0.623
all_interactions,1.351
all_interactions,0.75
all_interactions,0.745
all_interactions,9.238
all_interactions,1.142
all_interactions,1.061
all_interactions,1.789
all_interactions,1.057
all_interactions,0.643
all_interactions,3.937
all_interactions,1.972
all_interactions,10.58
all_interactions,0.702
all_interactions,0.49
all_interactions,1.194
all_interactions,0.891
all_interactions,0.197
all_interactions,1.07
all_interactions,1.194
all_interactions,2.783
all_interactions,0.752
all_interactions,1.218
all_interactions,5.239
all_interactions,3.198
all_interactions,1.145
all_interactions,0.299
all_interactions,9.888
all_interactions,0.905
all_interactions,1.144
all_interactions,1.497
all_interactions,6.165
all_interactions,0.665
all_interactions,0.74
all_interactions,0.926
all_interactions,1.977
all_interactions,6.768
all_interactions,0.62
all_interactions,9.876
all_interactions,2.109
all_interactions,4.714
all_interactions,0.593
all_interactions,8.505
all_interactions,2.188
all_interactions,0.29
all_interactions,3.614
all_interactions,2.705
all_interactions,1.254
all_interactions,4.173
all_interactions,1.743
all_interactions,1.048
all_interactions,1.133
all_interactions,1.026
all_interactions,0.616
all_interactions,0.617
all_interactions,1.508
all_interactions,1.175
all_interactions,15.575
all_interactions,0.633
all_interactions,1.197
all_interactions,0.749
all_interactions,0.003
all_interactions,0.585
all_interactions,2.416
all_interactions,0.584
all_interactions,0.65
all_interactions,0.92
all_interactions,1.649
all_interactions,7.365
all_interactions,0.597
all_interactions,1.182
all_interactions,5.233
all_interactions,1.337
all_interactions,0.873
all_interactions,2.391
all_interactions,9.003
all_interactions,1.283
all_interactions,2.581
all_interactions,0.495
all_interactions,0.642
all_interactions,1.342
all_interactions,3.932
all_interactions,1.515
all_interactions,1.736
all_interactions,3.064
all_interactions,0.094
all_interactions,29.277
all_interactions,3.649
all_interactions,4.796
all_interactions,0.812
all_interactions,1.491
all_interactions,6.907
all_interactions,1.046
all_interactions,0.947
all_interactions,1.236
all_interactions,2.26
all_interactions,1.232
all_interactions,6.909
all_interactions,3.793
all_interactions,2.468
all_interactions,1.314
all_interactions,0.997
all_interactions,2.552
all_interactions,1.5
all_interactions,1.205
all_interactions,0.799
all_interactions,0.826
all_interactions,2.417
all_interactions,1.697
all_interactions,1.044
all_interactions,3.762
all_interactions,3.061
all_interactions,8.99
all_interactions,6.256
all_interactions,23.334
all_interactions,0.649
all_interactions,1.438
all_interactions,0.712
all_interactions,2.463
all_interactions,0.113
all_interactions,2.794
all_interactions,1.602
all_interactions,2.22
all_interactions,6.448
all_interactions,7.657
all_interactions,0.944
all_interactions,0.709
all_interactions,2.15
all_interactions,24.907
all_interactions,0.709
all_interactions,2.556
all_interactions,4.14
all_interactions,0.899
all_interactions,1.933
all_interactions,1.439
all_interactions,7.457
all_interactions,2.066
all_interactions,0.802
all_interactions,9.998
all_interactions,4.115
all_interactions,7.544
all_interactions,4.274
all_interactions,3.472
all_interactions,5.45
all_interactions,19.571
all_interactions,0.524
all_interactions,2.031
all_interactions,4.587
all_interactions,0.714
all_interactions,1.244
all_interactions,3.751
all_interactions,0.939
all_interactions,2.342
all_interactions,3.898
all_interactions,2.119
all_interactions,0.617
all_interactions,2.083
all_interactions,2.364
all_interactions,0.826
all_interactions,2.7
all_interactions,2.029
all_interactions,1.548
all_interactions,1.266
all_interactions,1.284
all_interactions,1.066
all_interactions,1.029
all_interactions,25.73
all_interactions,2.523
all_interactions,8.068
all_interactions,1.701
all_interactions,1.367
all_interactions,0.254
all_interactions,0.995
all_interactions,1.548
all_interactions,5.515
all_interactions,24.431
all_interactions,0.897
all_interactions,0.18
all_interactions,1.687
all_interactions,1.817
all_interactions,4.513
all_interactions,3.248
all_interactions,0.766
all_interactions,1.35
all_interactions,1.418
